,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
1582,U001,200794332,COST corp,2020-03-26 08:28:05.296875000,2020.0,1930635264.0,2020-03-13,2020-03-28,2020-03-13,NAAX,20516.62,67,,,,13,3,2020,28,3,2020,13,3,2020,21,616,
1583,U001,200148860,DOLLA us,2020-03-28 08:16:09.392578125,2020.0,1930645437.0,2020-03-13,2020-03-28,2020-03-13,NAA8,17788.49,67,,,,13,3,2020,28,3,2020,13,3,2020,19,806,0-15
1584,U001,200020431,DEC llc,2020-03-27 09:54:49.007812500,2020.0,1930678795.0,2020-03-21,2020-03-26,2020-03-16,NAM2,585.54,67,,,,21,3,2020,26,3,2020,16,3,2020,34,717,0-15
1585,U001,100031704,DELHAIZE associates,2020-05-15 12:35:55.757812500,2020.0,1930842738.0,2020-05-02,2020-05-17,2020-05-02,NAA8,42156.43,67,,,,2,5,2020,17,5,2020,2,5,2020,19,735,
1586,U001,200741174,M B  systems,2020-03-30 20:26:55.307617188,2020.0,1930654551.0,2020-03-16,2020-03-31,2020-03-16,NAA8,19919.09,67,,,,16,3,2020,31,3,2020,16,3,2020,19,1698,
1587,CA02,140104409,LOB corp,2020-05-05 06:09:18.421875000,2020.0,2960630168.0,2020-04-24,2020-05-08,2020-04-28,CA10,42715.35,67,,,,24,4,2020,8,5,2020,28,4,2020,5,1659,
1588,U001,200769623,WAL-MAR us,2020-05-13 17:04:06.000000000,2020.0,1930844559.0,2020-05-02,2020-05-17,2020-05-02,NAH4,38321.58,67,,,,2,5,2020,17,5,2020,2,5,2020,32,2985,
1589,U001,200705742,DOT corporation,2020-04-12 13:59:00.617187500,2020.0,1930637538.0,2020-03-11,2020-04-14,2020-03-11,NAAW,844.5,67,,,,11,3,2020,14,4,2020,11,3,2020,20,829,
1590,U001,200776463,KROGE corporation,2020-03-29 07:54:40.207031250,2020.0,1930658086.0,2020-03-15,2020-03-30,2020-03-15,NAA8,15632.23,67,,,,15,3,2020,30,3,2020,15,3,2020,19,1569,
1591,U001,200769623,WAL-MAR ,2020-04-28 10:09:20.500000000,2020.0,1930787978.0,2020-04-15,2020-04-30,2020-04-15,NAH4,14167.07,67,,,,15,4,2020,30,4,2020,15,4,2020,32,2975,
1592,U001,200772670,ASSOCIAT llc,2020-04-16 21:54:43.437500000,2020.0,1930726844.0,2020-03-31,2020-04-15,2020-03-31,NAU5,38645.04,67,,,,31,3,2020,15,4,2020,31,3,2020,47,183,0-15
1593,U001,200148860,DOLLA systems,2020-06-06 09:33:24.640625000,2020.0,1930722754.0,2020-03-31,2020-06-04,2020-03-31,NAGD,8972.85,67,,,,31,3,2020,4,6,2020,31,3,2020,31,804,0-15
1594,U001,200726979,BJ'S  systems,2020-04-25 20:42:16.382812500,2020.0,1930780424.0,2020-04-12,2020-04-27,2020-04-12,NAA8,518.66,67,,,,12,4,2020,27,4,2020,12,4,2020,19,320,
1595,U001,200418007,AM corporation,2020-05-21 23:20:20.203125000,2020.0,1930840913.0,2020-05-04,2020-05-19,2020-05-04,NAA8,3976.56,67,,,,4,5,2020,19,5,2020,4,5,2020,19,89,0-15
1596,CA02,140104409,LOB in,2020-03-28 12:19:45.265625000,2020.0,2960618957.0,2020-03-08,2020-03-26,2020-03-16,CA10,58399.28,67,,,,8,3,2020,26,3,2020,16,3,2020,5,1662,0-15
1597,U001,100026809,PRES co,2020-03-19 21:37:38.500000000,2020.0,1930641794.0,2020-03-12,2020-03-22,2020-03-12,NA10,28778.75,67,,,,12,3,2020,22,3,2020,12,3,2020,9,2175,
1598,U001,100036538,DENVER co,2020-04-28 12:54:25.117187500,2020.0,1930779327.0,2020-04-13,2020-04-28,2020-04-13,NAA8,9348.8,67,,,,13,4,2020,28,4,2020,13,4,2020,19,758,0-15
1599,U001,200704858,WAKE us,2020-04-16 03:06:43.984375000,2020.0,1930729556.0,2020-04-02,2020-04-17,2020-04-02,NAA8,22779.88,67,,,,2,4,2020,17,4,2020,2,4,2020,19,2956,
1600,U001,200707822,PUBLI corp,2020-03-22 15:59:39.900390625,2020.0,1930607529.0,2020-03-08,2020-03-23,2020-03-08,NAA8,18034.04,67,,,,8,3,2020,23,3,2020,8,3,2020,19,2204,
1601,U001,200769623,WAL-MAR corporation,2020-03-25 08:01:22.546875000,2020.0,1930646472.0,2020-03-12,2020-03-27,2020-03-12,NAH4,15596.05,67,,,,12,3,2020,27,3,2020,12,3,2020,32,2979,
1602,U001,200744019,TARG foundation,2020-05-21 10:18:02.203125000,2020.0,1930859172.0,2020-05-06,2020-05-21,2020-05-06,NAA8,11623.51,67,,,,6,5,2020,21,5,2020,6,5,2020,19,2775,0-15
1603,U001,200712105,WALG ,2020-05-09 07:31:24.562500000,2020.0,1930798481.0,2020-04-17,2020-05-02,2020-04-17,NAA8,5787.64,67,,,,17,4,2020,2,5,2020,17,4,2020,19,2986,0-15
1604,U001,200769623,WAL-MAR associates,2020-05-17 13:41:52.054687500,2020.0,1930856608.0,2020-05-04,2020-05-19,2020-05-04,NAH4,78217.96,67,,,,4,5,2020,19,5,2020,4,5,2020,32,2976,
1605,U001,200769623,WAL-MAR co,2020-05-05 21:04:45.880859375,2020.0,1930810004.0,2020-04-21,2020-05-06,2020-04-21,NAH4,1898.2,67,,,,21,4,2020,6,5,2020,21,4,2020,32,2977,
1606,U001,200769623,WAL-MAR trust,2020-04-26 06:34:17.187500000,2020.0,1930730006.0,2020-04-01,2020-04-16,2020-04-01,NAH4,8277.1,67,,,,1,4,2020,16,4,2020,1,4,2020,32,2984,0-15
1607,U001,200750051,ALBER in,2020-04-13 19:38:23.768554688,2020.0,1930720525.0,2020-03-30,2020-04-14,2020-03-30,NAA8,24591.45,67,,,,30,3,2020,14,4,2020,30,3,2020,19,63,
1608,U001,200769369,DI systems,2020-05-17 03:25:50.185546875,2020.0,1930848116.0,2020-05-02,2020-05-17,2020-05-02,NAA8,54656.6,67,,,,2,5,2020,17,5,2020,2,5,2020,19,770,0-15
1609,U001,200771157,WEIS corporation,2020-05-13 06:23:14.750000000,2020.0,1930825652.0,2020-04-25,2020-05-10,2020-04-25,NAA8,2093.81,67,,,,25,4,2020,10,5,2020,25,4,2020,19,3018,0-15
1610,U001,200762301,C&S WH in,2020-03-30 22:14:04.125000000,2020.0,1930581545.0,2020-03-01,2020-03-16,2020-03-01,NAC6,88176.69,67,,,,1,3,2020,16,3,2020,1,3,2020,24,438,0-15
1611,U001,100013521,THAYE systems,2020-06-16 12:07:10.171875000,2020.0,1930785164.0,2020-04-15,2020-06-19,2020-04-15,NAGD,78711.94,67,,,,15,4,2020,19,6,2020,15,4,2020,31,2905,
1612,U001,200769623,WAL-MAR co,2020-03-09 23:48:35.484375000,2020.0,1930567789.0,2020-02-27,2020-03-13,2020-02-27,NAH4,739.74,67,,,,27,2,2020,13,3,2020,27,2,2020,32,2977,
1613,U001,200705742,DOT associates,2020-04-14 08:12:08.814453125,2020.0,1930652032.0,2020-03-13,2020-04-14,2020-03-13,NA32,32642.21,67,,,,13,3,2020,14,4,2020,13,3,2020,12,826,0-15
1614,U001,200707822,PUBLI ,2020-03-27 01:31:03.610839844,2020.0,1930647448.0,2020-03-12,2020-03-27,2020-03-12,NAA8,25205.17,67,,,,12,3,2020,27,3,2020,12,3,2020,19,2201,0-15
1615,CA02,140104240,FEDER foundation,2020-03-31 04:03:31.781250000,2020.0,2960619378.0,2020-03-12,2020-03-30,2020-03-20,CA10,114762.98,67,,,,12,3,2020,30,3,2020,20,3,2020,5,931,0-15
1616,U001,200776463,KROGE llc,2020-04-14 00:19:32.953125000,2020.0,1930725441.0,2020-03-31,2020-04-15,2020-03-31,NAA8,26803.83,67,,,,31,3,2020,15,4,2020,31,3,2020,19,1572,
1617,CA02,140104409,LOB co,2020-04-10 12:47:55.609375000,2020.0,2960621483.0,2020-03-20,2020-04-08,2020-03-29,CA10,123305.2,67,,,,20,3,2020,8,4,2020,29,3,2020,5,1658,0-15
1618,U001,200881076,ALBERT us,2020-04-12 13:53:47.085937500,2020.0,1930711482.0,2020-03-28,2020-04-12,2020-03-28,NAA8,52871.45,67,,,,28,3,2020,12,4,2020,28,3,2020,19,78,0-15
1619,U001,200744019,TARG ,2020-04-27 03:02:47.390625000,2020.0,1930774929.0,2020-04-11,2020-04-26,2020-04-11,NAA8,22993.63,67,,,,11,4,2020,26,4,2020,11,4,2020,19,2770,0-15
1620,U001,200974851,RESTA in,2020-03-28 10:46:05.062500000,2020.0,1930609837.0,2020-03-05,2020-03-20,2020-03-05,NAA8,175.18,67,,,,5,3,2020,20,3,2020,5,3,2020,19,2303,0-15
1621,U001,200622385,US  llc,2020-05-09 19:55:08.921875000,2020.0,1930809427.0,2020-04-24,2020-05-09,2020-04-24,NAA8,16221.02,67,,,,24,4,2020,9,5,2020,24,4,2020,19,2894,0-15
1622,U001,200769623,WAL-MAR co,2020-05-22 14:02:02.984375000,2020.0,1930882778.0,2020-05-09,2020-05-24,2020-05-09,NAH4,21868.93,67,,,,9,5,2020,24,5,2020,9,5,2020,32,2977,
1623,U001,200769623,WAL-MAR corp,2020-04-15 09:45:41.593750000,2020.0,1930725416.0,2020-04-02,2020-04-17,2020-04-02,NAH4,40833.09,67,,,,2,4,2020,17,4,2020,2,4,2020,32,2978,
1624,CA02,100030194,AMAZO in,2020-04-01 04:53:45.687500000,2020.0,2960620257.0,2020-03-11,2020-03-23,2020-03-13,CA10,2258.06,67,,,,11,3,2020,23,3,2020,13,3,2020,5,102,0-15
1625,U001,200744019,TARG trust,2020-04-23 09:08:25.652343750,2020.0,1930767520.0,2020-04-09,2020-04-24,2020-04-09,NAA8,1715.52,67,,,,9,4,2020,24,4,2020,9,4,2020,19,2779,
1626,U001,200794332,COST corp,2020-05-06 19:17:45.859375000,2020.0,1930814572.0,2020-04-23,2020-05-08,2020-04-23,NAAX,12073.47,67,,,,23,4,2020,8,5,2020,23,4,2020,21,616,
1627,U001,200020431,DEC trust,2020-03-12 13:53:31.890625000,2020.0,1930599636.0,2020-03-04,2020-03-11,2020-03-01,NAM2,3105.18,67,,,,4,3,2020,11,3,2020,1,3,2020,34,719,0-15
1628,U001,200705742,DOT co,2020-04-12 15:01:37.031250000,2020.0,1930597761.0,2020-03-04,2020-04-07,2020-03-04,NAAW,2979.98,67,,,,4,3,2020,7,4,2020,4,3,2020,20,827,0-15
1629,U001,200769623,WAL-MAR trust,2020-04-28 18:34:05.265625000,2020.0,1930778673.0,2020-04-12,2020-04-27,2020-04-12,NAH4,6444.57,67,,,,12,4,2020,27,4,2020,12,4,2020,32,2984,0-15
1630,U001,200769623,WAL-MAR in,2020-04-12 20:12:09.453125000,2020.0,1930718234.0,2020-03-30,2020-04-14,2020-03-30,NAH4,14439.82,67,,,,30,3,2020,14,4,2020,30,3,2020,32,2981,
1631,U001,200794332,COST foundation,2020-05-05 05:50:20.093750000,2020.0,1930799137.0,2020-04-18,2020-05-03,2020-04-18,NAAX,32715.47,67,,,,18,4,2020,3,5,2020,18,4,2020,21,618,0-15
1632,U001,200772670,ASSOCIAT corp,2020-05-20 19:12:03.859375000,2020.0,1930854897.0,2020-05-04,2020-05-19,2020-05-04,NAU5,90088.15,67,,,,4,5,2020,19,5,2020,4,5,2020,47,179,0-15
1633,U001,200744019,TARG ,2020-04-07 04:43:30.250000000,2020.0,1930692386.0,2020-03-26,2020-04-10,2020-03-26,NAA8,364.61,67,,,,26,3,2020,10,4,2020,26,3,2020,19,2770,
1634,U001,200762301,C&S WH ,2020-04-09 15:13:12.275390625,2020.0,1930702181.0,2020-03-26,2020-04-10,2020-03-26,NAC6,27548.39,67,,,,26,3,2020,10,4,2020,26,3,2020,24,432,
1635,CA02,140104409,LOB us,2020-05-17 20:47:32.203125000,2020.0,2960631778.0,2020-05-01,2020-05-17,2020-05-07,CA10,2301.02,67,,,,1,5,2020,17,5,2020,7,5,2020,5,1666,0-15
1636,U001,200729942,SA llc,2020-05-06 09:50:01.515625000,2020.0,1930809962.0,2020-04-22,2020-05-07,2020-04-22,NAA8,16360.32,67,,,,22,4,2020,7,5,2020,22,4,2020,19,2377,
1637,U001,200739534,OK foundation,2020-04-12 04:03:40.937500000,2020.0,1930740295.0,2020-04-03,2020-04-18,2020-04-03,NAA8,164000.2,67,,,,3,4,2020,18,4,2020,3,4,2020,19,2014,
1638,U001,200416837,DEC ,2020-04-10 23:24:32.656250000,2020.0,1930675891.0,2020-03-20,2020-04-08,2020-03-16,NAM4,2115.76,67,,,,20,3,2020,8,4,2020,16,3,2020,36,710,0-15
1639,U001,200353024,DECA systems,2020-05-04 14:48:39.062500000,2020.0,1930813179.0,2020-04-22,2020-04-26,2020-04-16,NAM2,23758.19,67,,,,22,4,2020,26,4,2020,16,4,2020,34,729,0-15
1640,U001,200769623,WAL-MAR foundation,2020-05-21 23:04:56.640625000,2020.0,1930880928.0,2020-05-09,2020-05-24,2020-05-09,NAH4,43689.05,67,,,,9,5,2020,24,5,2020,9,5,2020,32,2980,
1641,U001,200769623,WAL-MAR foundation,2020-04-03 10:03:52.437500000,2020.0,1930665925.0,2020-03-17,2020-04-01,2020-03-17,NAH4,8208.23,67,,,,17,3,2020,1,4,2020,17,3,2020,32,2980,0-15
1642,U001,200762950,HAR co,2020-04-23 15:13:02.947265625,2020.0,1930757164.0,2020-04-09,2020-04-24,2020-04-09,NAA8,53771.3,67,,,,9,4,2020,24,4,2020,9,4,2020,19,1218,
1643,U001,200772595,SAFEW co,2020-06-03 08:21:48.375000000,2020.0,1930857661.0,2020-05-06,2020-05-21,2020-05-06,NAA8,6579.41,67,,,,6,5,2020,21,5,2020,6,5,2020,19,2385,0-15
1644,CA02,140104440,SO in,2020-04-02 00:40:36.500000000,2020.0,2960625100.0,2020-03-27,2020-04-06,2020-03-27,CA10,24731.39,67,,,,27,3,2020,6,4,2020,27,3,2020,5,2541,
1645,U001,200769623,WAL-MAR foundation,2020-03-22 15:46:44.351562500,2020.0,1930623910.0,2020-03-09,2020-03-24,2020-03-09,NAH4,22683.81,67,,,,9,3,2020,24,3,2020,9,3,2020,32,2980,
1646,U001,200769623,WAL-MAR llc,2020-04-10 15:10:34.171875000,2020.0,1930717899.0,2020-03-29,2020-04-13,2020-03-29,NAH4,1695.68,67,,,,29,3,2020,13,4,2020,29,3,2020,32,2982,
1647,U001,200752302,KROGER co,2020-04-04 21:57:18.899902344,2020.0,1930681171.0,2020-03-21,2020-04-05,2020-03-21,NAA8,110807.05,67,,,,21,3,2020,5,4,2020,21,3,2020,19,1578,
1648,U001,200794332,COST associates,2020-04-01 20:26:29.007812500,2020.0,1930654546.0,2020-03-17,2020-04-01,2020-03-17,NAAX,50129.75,67,,,,17,3,2020,1,4,2020,17,3,2020,21,614,0-15
1649,U001,200763229,MAINES trust,2020-03-14 22:24:07.265625000,2020.0,1930559118.0,2020-02-28,2020-03-14,2020-02-28,NAA8,8845.43,67,,,,28,2,2020,14,3,2020,28,2,2020,19,1726,0-15
1650,U001,200762301,C&S WH llc,2020-05-20 00:46:08.947265625,2020.0,1930855800.0,2020-05-05,2020-05-20,2020-05-05,NAC6,15432.95,67,,,,5,5,2020,20,5,2020,5,5,2020,24,439,0-15
1651,U001,200769623,WAL-MAR llc,2020-04-22 11:40:31.398437500,2020.0,1930768367.0,2020-04-09,2020-04-24,2020-04-09,NAH4,44144.03,67,,,,9,4,2020,24,4,2020,9,4,2020,32,2982,
1652,CA02,140105785,SHOPPE trust,2020-04-27 15:53:07.968750000,2020.0,2960628268.0,2020-04-14,2020-05-02,2020-04-22,CA10,2079.76,67,,,,14,4,2020,2,5,2020,22,4,2020,5,2481,
1653,U001,200726979,BJ'S  trust,2020-04-15 09:05:26.093750000,2020.0,1930716039.0,2020-03-29,2020-04-13,2020-03-29,NAA8,99.19,67,,,,29,3,2020,13,4,2020,29,3,2020,19,321,0-15
1654,U001,100012638,99 CE llc,2020-04-25 11:29:17.093750000,2020.0,1930788394.0,2020-04-15,2020-04-30,2020-04-15,NAA8,31389.22,67,,,,15,4,2020,30,4,2020,15,4,2020,19,7,
1655,U001,200729942,SA ,2020-03-30 04:56:00.523437500,2020.0,1930656063.0,2020-03-16,2020-03-31,2020-03-16,NAA8,5649.61,67,,,,16,3,2020,31,3,2020,16,3,2020,19,2370,
1656,U001,200760666,KEHE  us,2020-05-13 20:27:39.924804688,2020.0,1930815115.0,2020-04-29,2020-05-14,2020-04-29,NAA8,4946.3,67,,,,29,4,2020,14,5,2020,29,4,2020,19,1467,
1657,U001,200847305,CUSTOM co,2020-04-26 14:51:45.183593750,2020.0,1930789310.0,2020-04-17,2020-04-27,2020-04-17,NA10,55177.2,67,,,,17,4,2020,27,4,2020,17,4,2020,9,653,
1658,U001,200775094,SAVE M foundation,2020-04-07 04:56:31.515625000,2020.0,1930701019.0,2020-03-25,2020-04-09,2020-03-25,NAA8,67035.3,67,,,,25,3,2020,9,4,2020,25,3,2020,19,2905,
1659,U001,200721222,GO foundation,2020-05-10 04:58:51.664062500,2020.0,1930824670.0,2020-04-26,2020-05-11,2020-04-26,NAA8,53836.3,67,,,,26,4,2020,11,5,2020,26,4,2020,19,1105,
1660,U001,200707822,PUBLI corporation,2020-04-20 06:37:44.742187500,2020.0,1930755194.0,2020-04-06,2020-04-21,2020-04-06,NAA8,35908.58,67,,,,6,4,2020,21,4,2020,6,4,2020,19,2205,
1661,U001,200290370,BARGAIN  in,2020-04-04 20:15:24.093750000,2020.0,1930645740.0,2020-03-18,2020-04-02,2020-03-18,NAA8,4851.0,67,,,,18,3,2020,2,4,2020,18,3,2020,19,231,0-15
1662,U001,200762301,C&S WH corp,2020-05-29 23:42:54.250000000,2020.0,1930839913.0,2020-05-01,2020-05-16,2020-05-01,NAC6,96283.05,67,,,,1,5,2020,16,5,2020,1,5,2020,24,435,0-15
1663,U001,200707741,SMART &  trust,2020-04-02 11:13:16.937500000,2020.0,1930652026.0,2020-03-14,2020-03-29,2020-03-14,NAA8,130621.01,67,,,,14,3,2020,29,3,2020,14,3,2020,19,2905,0-15
1664,U001,200803720,DEC corp,2020-05-10 23:50:42.484375000,2020.0,1930819083.0,2020-04-23,2020-05-09,2020-04-16,NAM4,7724.5,67,,,,23,4,2020,9,5,2020,16,4,2020,36,713,0-15
1665,U001,200744019,TARG systems,2020-05-15 07:26:32.265625000,2020.0,1930830911.0,2020-04-29,2020-05-14,2020-04-29,NAA8,15063.05,67,,,,29,4,2020,14,5,2020,29,4,2020,19,2778,0-15
1666,U001,200726979,BJ'S  systems,2020-05-05 03:01:34.875000000,2020.0,1930752253.0,2020-04-03,2020-04-18,2020-04-03,NAA8,341.28,67,,,,3,4,2020,18,4,2020,3,4,2020,19,320,16-30
1667,U001,200707822,PUBLI llc,2020-04-05 22:37:03.265625000,2020.0,1930692608.0,2020-03-24,2020-04-08,2020-03-24,NAA8,135408.62,67,,,,24,3,2020,8,4,2020,24,3,2020,19,2208,
1668,U001,200803720,DEC trust,2020-03-22 23:35:44.453125000,2020.0,1930614104.0,2020-03-06,2020-03-24,2020-03-01,NAM4,78.72,67,,,,6,3,2020,24,3,2020,1,3,2020,36,719,
1669,U001,200769623,WAL-MAR associates,2020-04-27 09:44:09.390625000,2020.0,1930784229.0,2020-04-15,2020-04-30,2020-04-15,NAH4,25347.18,67,,,,15,4,2020,30,4,2020,15,4,2020,32,2976,
1670,U001,200778870,C systems,2020-05-02 00:41:21.687500000,2020.0,1930788676.0,2020-04-15,2020-04-30,2020-04-15,NAA8,3057.42,67,,,,15,4,2020,30,4,2020,15,4,2020,19,413,0-15
1671,U001,200769623,WAL-MAR corporation,2020-04-07 13:38:35.773437500,2020.0,1930691704.0,2020-03-25,2020-04-09,2020-03-25,NAH4,40720.37,67,,,,25,3,2020,9,4,2020,25,3,2020,32,2979,
1672,U001,200769623,WAL-MAR co,2020-05-01 16:18:05.250000000,2020.0,1930738858.0,2020-04-04,2020-04-19,2020-04-04,NAH4,10214.38,67,,,,4,4,2020,19,4,2020,4,4,2020,32,2977,0-15
1673,U001,200726979,BJ'S  in,2020-04-17 23:46:19.132812500,2020.0,1930752196.0,2020-04-04,2020-04-19,2020-04-04,NAA8,234.09,67,,,,4,4,2020,19,4,2020,4,4,2020,19,318,
1674,U001,200337148,COAS co,2020-04-28 18:04:30.492187500,2020.0,1930783222.0,2020-04-13,2020-04-28,2020-04-13,NAA8,14627.61,67,,,,13,4,2020,28,4,2020,13,4,2020,19,548,0-15
1675,U001,200769623,WAL-MAR associates,2020-04-05 17:18:25.343750000,2020.0,1930686490.0,2020-03-24,2020-04-08,2020-03-24,NAH4,1898.2,67,,,,24,3,2020,8,4,2020,24,3,2020,32,2976,
1676,U001,200769623,WAL-MAR us,2020-04-10 01:19:21.250000000,2020.0,1930660802.0,2020-03-19,2020-04-03,2020-03-19,NAH4,1748.38,67,,,,19,3,2020,3,4,2020,19,3,2020,32,2985,0-15
1677,U001,200711029,WEGMAN associates,2020-03-30 13:07:22.804687500,2020.0,1930654989.0,2020-03-16,2020-03-31,2020-03-16,NAA8,14635.86,67,,,,16,3,2020,31,3,2020,16,3,2020,19,3004,
1678,U001,200762301,C&S WH associates,2020-04-06 14:17:20.140625000,2020.0,1930683650.0,2020-03-21,2020-04-05,2020-03-21,NAC6,4168.92,67,,,,21,3,2020,5,4,2020,21,3,2020,24,433,0-15
1679,U001,200772670,ASSOCIAT foundation,2020-03-19 19:12:03.859375000,2020.0,1930594691.0,2020-03-03,2020-03-18,2020-03-03,NAU5,93352.52,67,,,,3,3,2020,18,3,2020,3,3,2020,47,181,0-15
1680,U001,200353024,DECA co,2020-04-10 00:43:36.562500000,2020.0,1930689923.0,2020-03-24,2020-04-08,2020-03-16,NAM4,677.34,67,,,,24,3,2020,8,4,2020,16,3,2020,36,723,0-15
1681,U001,200772670,ASSOCIAT llc,2020-03-31 23:00:37.328125000,2020.0,1930659859.0,2020-03-16,2020-03-31,2020-03-16,NAU5,14987.18,67,,,,16,3,2020,31,3,2020,16,3,2020,47,183,0-15
1682,U001,200744019,TARG trust,2020-06-04 08:21:44.875000000,2020.0,1930850457.0,2020-05-03,2020-05-18,2020-05-03,NAA8,6416.66,67,,,,3,5,2020,18,5,2020,3,5,2020,19,2779,16-30
1683,U001,200707822,PUBLI in,2020-04-06 19:32:56.701171875,2020.0,1930686245.0,2020-03-23,2020-04-07,2020-03-23,NAA8,125597.14,67,,,,23,3,2020,7,4,2020,23,3,2020,19,2207,
1684,U001,200779719,FOOD 4 trust,2020-04-11 21:16:50.127929688,2020.0,1930710354.0,2020-03-28,2020-04-12,2020-03-28,NAA8,17224.98,67,,,,28,3,2020,12,4,2020,28,3,2020,19,2905,
1685,U001,200769623,WAL-MAR foundation,2020-05-07 11:11:43.476562500,2020.0,1930802159.0,2020-04-21,2020-05-06,2020-04-21,NAH4,9764.02,67,,,,21,4,2020,6,5,2020,21,4,2020,32,2980,0-15
1686,U001,200769623,WAL-MAR associates,2020-04-12 16:47:13.281250000,2020.0,1930720105.0,2020-03-31,2020-04-15,2020-03-31,NAH4,1329.23,67,,,,31,3,2020,15,4,2020,31,3,2020,32,2976,
1687,U001,200769623,WAL-MAR ,2020-04-19 14:25:27.875000000,2020.0,1930752447.0,2020-04-06,2020-04-21,2020-04-06,NAH4,21043.62,67,,,,6,4,2020,21,4,2020,6,4,2020,32,2975,
1688,U001,200705372,FR associates,2020-05-23 19:41:45.562500000,2020.0,1930854139.0,2020-05-05,2020-05-20,2020-05-05,NAA8,79660.67,67,,,,5,5,2020,20,5,2020,5,5,2020,19,996,0-15
1689,CA02,140106408,WAL-M systems,2020-04-08 06:36:45.500000000,2020.0,2960626248.0,2020-04-04,2020-04-14,2020-04-04,CA10,14005.61,67,,,,4,4,2020,14,4,2020,4,4,2020,5,2972,
1690,U001,200762301,C&S WH us,2020-05-06 12:44:45.105468750,2020.0,1930801690.0,2020-04-21,2020-05-06,2020-04-21,NAC6,97652.49,67,,,,21,4,2020,6,5,2020,21,4,2020,24,442,0-15
1691,U001,200416837,DEC associates,2020-05-28 08:28:22.406250000,2020.0,1930857750.0,2020-05-05,2020-05-24,2020-05-01,NAM4,106.2,67,,,,5,5,2020,24,5,2020,1,5,2020,36,711,0-15
1692,U001,100043961,GOUR systems,2020-05-07 12:49:01.320312500,2020.0,1930817603.0,2020-04-22,2020-05-07,2020-04-22,NAA8,1961.74,67,,,,22,4,2020,7,5,2020,22,4,2020,19,1141,0-15
1693,U001,200759878,SA trust,2020-03-22 13:07:07.695312500,2020.0,1930604580.0,2020-03-07,2020-03-22,2020-03-07,NAH4,14775.24,67,,,,7,3,2020,22,3,2020,7,3,2020,32,2379,0-15
1694,U001,200772670,ASSOCIAT llc,2020-03-27 12:19:07.500000000,2020.0,1930629454.0,2020-03-09,2020-03-24,2020-03-09,NAU5,5607.19,67,,,,9,3,2020,24,3,2020,9,3,2020,47,183,0-15
1695,U001,200769623,WAL-MAR associates,2020-04-02 12:22:51.753906250,2020.0,1930666127.0,2020-03-18,2020-04-02,2020-03-18,NAH4,50208.33,67,,,,18,3,2020,2,4,2020,18,3,2020,32,2976,0-15
1696,U001,200723794,MID MO trust,2020-05-06 17:56:40.390625000,2020.0,1930817103.0,2020-04-23,2020-05-08,2020-04-23,NAA8,65250.78,67,,,,23,4,2020,8,5,2020,23,4,2020,19,1892,
1697,U001,200769623,WAL-MAR corp,2020-04-27 23:09:57.703125000,2020.0,1930763954.0,2020-04-10,2020-04-25,2020-04-10,NAH4,3987.56,67,,,,10,4,2020,25,4,2020,10,4,2020,32,2978,0-15
1698,U001,200418007,AM us,2020-05-12 18:21:14.648437500,2020.0,1930821623.0,2020-04-29,2020-05-14,2020-04-29,NAA8,19454.4,67,,,,29,4,2020,14,5,2020,29,4,2020,19,95,
1699,U001,200799367,MCL us,2020-04-16 12:16:27.152343750,2020.0,1930730176.0,2020-04-02,2020-04-17,2020-04-02,NAA8,41736.04,67,,,,2,4,2020,17,4,2020,2,4,2020,19,1820,
1700,U001,200769623,WAL-MAR ,2020-04-30 00:54:38.312500000,2020.0,1930739610.0,2020-04-03,2020-04-18,2020-04-03,NAH4,161.84,67,,,,3,4,2020,18,4,2020,3,4,2020,32,2975,0-15
1701,CA02,140104552,THE NO associates,2020-04-02 09:07:36.406250000,2020.0,2960622710.0,2020-03-19,2020-04-05,2020-03-26,CA10,2487.24,67,,,,19,3,2020,5,4,2020,26,3,2020,5,2801,
1702,U001,200769623,WAL-MAR foundation,2020-04-24 14:02:05.562500000,2020.0,1930726074.0,2020-04-01,2020-04-16,2020-04-01,NAH4,48.33,67,,,,1,4,2020,16,4,2020,1,4,2020,32,2980,0-15
1703,U001,200424504,M  corp,2020-03-16 16:34:59.812500000,2020.0,1930570287.0,2020-02-27,2020-03-15,2020-03-15,NACE,6035.26,67,,,,27,2,2020,15,3,2020,15,3,2020,67,1683,0-15
1704,U001,200920735,ALBERT corporation,2020-04-11 06:38:56.488281250,2020.0,1930709529.0,2020-03-27,2020-04-11,2020-03-27,NAA8,114312.44,67,,,,27,3,2020,11,4,2020,27,3,2020,19,72,0-15
1705,U001,200739006,AL us,2020-04-30 05:41:30.785156250,2020.0,1930784221.0,2020-04-15,2020-04-30,2020-04-15,NAA8,38612.65,67,,,,15,4,2020,30,4,2020,15,4,2020,19,55,0-15
